index,Posit32 error,Float32 error,Matrix size,Random interval
0,0.0,0.0,4,0.1
1,0.0,0.0,4,0.1
2,0.0,0.0,4,0.1
3,5.820766091346741e-11,2.3283064365386963e-10,4,0.1
4,5.820766091346741e-11,4.656612873077393e-10,4,0.1
5,5.820766091346741e-11,2.3283064365386963e-10,4,0.1
6,0.0,0.0,4,0.1
7,1.1641532182693481e-10,0.0,4,0.1
8,5.820766091346741e-11,0.0,4,0.1
9,0.0,4.656612873077393e-10,4,0.1
