index,Posit32 error,Float32 error,Matrix size,Random interval
0,0.0,4.656612873077393e-10,1,0.1
1,0.0,5.820766091346741e-11,1,0.1
2,0.0,0.0,1,0.1
3,5.820766091346741e-11,0.0,1,0.1
4,0.0,0.0,1,0.1
5,0.0,2.3283064365386963e-10,1,0.1
6,0.0,0.0,1,0.1
7,0.0,0.0,1,0.1
8,0.0,2.3283064365386963e-10,1,0.1
9,0.0,0.0,1,0.1
