index,Posit32 error,Float32 error,Matrix size,Random interval
0,0.0,4.656612873077393e-10,8,0.1
1,0.0,0.0,8,0.1
2,4.3655745685100555e-11,0.0,8,0.1
3,1.1641532182693481e-10,0.0,8,0.1
4,0.0,0.0,8,0.1
5,2.9103830456733704e-11,0.0,8,0.1
6,2.9103830456733704e-11,5.820766091346741e-10,8,0.1
7,0.0,4.656612873077393e-10,8,0.1
8,5.820766091346741e-11,0.0,8,0.1
9,0.0,0.0,8,0.1
